Name,Star Rating,Staff,Punctuality,Helpfulness,Knowledge
"Dr. Armin M. Tehrany, M.D.",5.0,4,5.0,4,4.0
"Dr. Armin M. Tehrany, M.D.",2.75,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.25,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.5,5,4.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",4.75,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.25,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.0,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",0.0,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",5.0,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.0,5,5.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",5.0,5,4.0,5,5.0
"Dr. Armin M. Tehrany, M.D.",1.75,5,5.0,5,5.0
Dr. Michelle G. Carlson,4.75,5,5.0,5,5.0
Dr. Michelle G. Carlson,5.0,5,5.0,5,5.0
Dr. Michelle G. Carlson,5.0,5,5.0,5,5.0
Dr. Michelle G. Carlson,5.0,5,5.0,5,5.0
Dr. Michelle G. Carlson,5.0,5,5.0,5,5.0
Dr. Michelle G. Carlson,5.0,1,3.0,1,3.0
Dr. Michelle G. Carlson,5.0,5,5.0,5,5.0
Dr. Fabien D. Bitan,5.0,3,3.0,3,4.0
Dr. Fabien D. Bitan,4.5,5,2.0,5,1.0
Dr. Fabien D. Bitan,5.0,5,2.0,1,5.0
Dr. Fabien D. Bitan,5.0,5,5.0,5,4.0
Dr. Fabien D. Bitan,5.0,5,5.0,5,5.0
Dr. Fabien D. Bitan,5.0,5,5.0,5,5.0
Dr. Fabien D. Bitan,5.0,5,5.0,5,5.0
Dr. Fabien D. Bitan,5.0,5,4.0,5,5.0
Dr. Fabien D. Bitan,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,4,5.0,4,5.0
Dr. Lewis G. Maharam,5.0,2,2.0,1,1.0
Dr. Lewis G. Maharam,5.0,3,2.0,1,1.0
Dr. Lewis G. Maharam,4.25,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,5,5.0,5,5.0
Dr. Lewis G. Maharam,5.0,0,4.0,4,4.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,4,5.0,5,5.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,4,1.0,3,3.0
Dr. Firas M. Chamas,5.0,3,2.0,1,2.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Firas M. Chamas,4.75,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,5,4.0,1,2.0
Dr. Firas M. Chamas,0.0,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Firas M. Chamas,5.0,1,1.0,1,1.0
Dr. Firas M. Chamas,5.0,5,5.0,5,5.0
Dr. Allan E. Inglis,5.0,5,5.0,5,5.0
Dr. Allan E. Inglis,2.0,5,5.0,5,5.0
Dr. Allan E. Inglis,5.0,5,5.0,5,5.0
Dr. Allan E. Inglis,3.25,5,5.0,5,5.0
Dr. Michael J. Bronson,3.25,5,5.0,5,5.0
Dr. Michael J. Bronson,3.25,5,5.0,5,5.0
Dr. Michael J. Bronson,4.75,5,5.0,5,5.0
Dr. Michael J. Bronson,5.0,2,2.0,1,1.0
Dr. Michael J. Bronson,5.0,3,4.0,2,3.0
Dr. Michael J. Bronson,5.0,5,5.0,5,5.0
Dr. Michael J. Bronson,4.75,5,5.0,5,5.0
Dr. Michael J. Bronson,5.0,5,5.0,5,5.0
Dr. Michael J. Bronson,5.0,3,4.0,2,3.0
Dr. Michael J. Bronson,5.0,5,5.0,5,5.0
Dr. Bryan T. Hanypsiak,5.0,5,5.0,5,5.0
Dr. Bryan T. Hanypsiak,5.0,5,5.0,5,5.0
Dr. Bryan T. Hanypsiak,4.5,5,5.0,5,5.0
Dr. Bryan T. Hanypsiak,5.0,5,5.0,5,5.0
Dr. Douglas E. Padgett,1.5,4,5.0,5,5.0
Dr. Douglas E. Padgett,1.75,5,5.0,5,5.0
Dr. Douglas E. Padgett,5.0,4,5.0,5,5.0
Dr. Douglas E. Padgett,5.0,5,5.0,5,5.0
Dr. Douglas E. Padgett,4.0,1,1.0,1,1.0
Dr. Douglas E. Padgett,4.67,4,4.0,4,4.0
Dr. Douglas E. Padgett,5.0,2,4.0,2,2.0
Dr. Douglas E. Padgett,5.0,5,4.0,5,5.0
Dr. Douglas E. Padgett,4.75,5,5.0,5,5.0
Dr. Douglas E. Padgett,5.0,2,4.0,4,5.0
Dr. Douglas E. Padgett,2.75,5,5.0,5,5.0
Dr. Steven Beldner,2.0,5,5.0,5,5.0
Dr. Steven Beldner,5.0,5,5.0,5,5.0
Dr. Steven Beldner,5.0,1,1.0,1,1.0
Dr. Steven Beldner,3.0,3,3.0,5,5.0
Dr. Steven Beldner,5.0,5,5.0,5,5.0
Dr. Steven Beldner,5.0,5,5.0,5,5.0
Dr. Steven Beldner,1.0,5,5.0,5,5.0
Dr. Steven Beldner,5.0,4,5.0,5,5.0
Dr. Steven Beldner,4.0,1,1.0,2,3.0
Dr. Steven Beldner,5.0,5,4.0,5,5.0
Dr. Steven Beldner,5.0,1,1.0,1,3.0
Dr. Steven Beldner,5.0,4,1.0,2,2.0
Dr. Steven Beldner,5.0,4,4.0,5,5.0
Dr. Steven Beldner,5.0,5,4.0,5,5.0
Dr. Steven Beldner,5.0,4,4.0,5,5.0
Dr. Steven Beldner,5.0,4,3.0,5,5.0
Dr. Steven Beldner,1.5,1,1.0,1,1.0
Dr. Steven Beldner,3.0,1,1.0,4,5.0
Dr. Steven Beldner,5.0,5,5.0,5,5.0
Dr. Steven Beldner,5.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,1,1.0,1,1.0
Dr. David M. Dines,3.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,5,5.0,5,5.0
Dr. David M. Dines,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,1.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,2.5,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,3.75,1,1.0,1,3.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,1.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,5.0,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,1.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.75,4,4.0,5,5.0
Dr. S. Robert Rozbruch,1.5,5,5.0,5,5.0
Dr. S. Robert Rozbruch,2.25,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.5,5,4.0,5,5.0
Dr. S. Robert Rozbruch,4.75,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.5,5,5.0,5,5.0
Dr. S. Robert Rozbruch,4.25,5,5.0,5,5.0
Dr. S. Robert Rozbruch,1.0,5,2.0,5,5.0
Dr. S. Robert Rozbruch,2.75,5,4.0,4,4.0
Dr. Robert G. Marx,5.0,4,5.0,5,5.0
Dr. Robert G. Marx,5.0,5,5.0,5,5.0
Dr. Robert G. Marx,1.0,4,3.0,1,2.0
Dr. Robert G. Marx,5.0,5,5.0,4,5.0
Dr. Robert G. Marx,5.0,4,3.0,5,5.0
Dr. Robert G. Marx,5.0,5,5.0,5,5.0
Dr. Robert G. Marx,5.0,5,5.0,4,5.0
Dr. Robert G. Marx,5.0,0,4.0,3,4.0
Dr. Scott Wolfe,5.0,5,5.0,5,5.0
Dr. Scott Wolfe,5.0,1,1.0,1,1.0
Dr. Scott Wolfe,5.0,5,5.0,5,5.0
Dr. Scott Wolfe,5.0,5,5.0,5,5.0
Dr. Scott Wolfe,5.0,5,5.0,5,5.0
Dr. Scott Wolfe,5.0,5,5.0,5,5.0
Dr. Charles A. Popkin,5.0,5,4.0,5,5.0
Dr. Charles A. Popkin,5.0,5,5.0,5,5.0
Dr. Charles A. Popkin,5.0,5,5.0,5,5.0
Dr. Charles A. Popkin,1.5,5,5.0,5,5.0
Dr. William J. Long,5.0,5,5.0,5,5.0
Dr. William J. Long,5.0,5,5.0,5,5.0
Dr. William J. Long,5.0,5,4.0,5,5.0
Dr. Edward V. Craig,5.0,5,5.0,5,5.0
Dr. Edward V. Craig,5.0,5,4.0,5,5.0
Dr. Edward V. Craig,5.0,5,5.0,5,5.0
Dr. Edward V. Craig,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,4.75,3,3.0,1,1.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,1,3.0,3,3.0
Dr. Jessica B. Gallina,5.0,3,2.0,3,3.0
Dr. Jessica B. Gallina,4.25,5,1.0,1,2.0
Dr. Jessica B. Gallina,4.25,2,2.0,4,4.0
Dr. Jessica B. Gallina,4.75,4,5.0,5,5.0
Dr. Jessica B. Gallina,5.0,5,5.0,5,5.0
Dr. Riley J. Williams,2.5,5,4.0,4,5.0
Dr. Riley J. Williams,4.75,1,1.0,1,1.0
Dr. Riley J. Williams,4.25,1,3.0,2,3.0
Dr. Riley J. Williams,5.0,4,2.0,5,5.0
Dr. Riley J. Williams,4.75,4,5.0,5,5.0
Dr. Riley J. Williams,3.67,1,3.0,1,4.0
Dr. Riley J. Williams,0.0,5,4.0,5,5.0
Dr. Riley J. Williams,5.0,5,5.0,5,5.0
Dr. Riley J. Williams,5.0,5,3.0,5,5.0
Dr. Riley J. Williams,1.0,1,1.0,1,2.0
Dr. Riley J. Williams,5.0,1,1.0,1,3.0
Dr. Riley J. Williams,5.0,3,3.0,5,5.0
Dr. Riley J. Williams,5.0,5,3.0,5,5.0
Dr. Riley J. Williams,4.75,4,5.0,5,5.0
Dr. Riley J. Williams,5.0,3,5.0,5,5.0
Dr. Riley J. Williams,5.0,5,5.0,5,5.0
Dr. Riley J. Williams,5.0,5,2.0,5,5.0
Dr. Riley J. Williams,0.0,5,3.0,5,5.0
Dr. Riley J. Williams,5.0,5,4.0,5,5.0
Dr. Riley J. Williams,5.0,1,4.0,1,3.0
Dr. Richard M. Seldes,5.0,5,5.0,5,5.0
Dr. Richard M. Seldes,5.0,5,5.0,5,5.0
Dr. Richard M. Seldes,4.75,5,3.0,5,5.0
Dr. William B. MacAulay,5.0,5,5.0,5,5.0
Dr. William B. MacAulay,5.0,5,5.0,5,5.0
Dr. William B. MacAulay,0.0,5,5.0,5,5.0
Dr. William B. MacAulay,5.0,3,3.0,1,1.0
Dr. William B. MacAulay,5.0,5,5.0,5,5.0
Dr. William B. MacAulay,5.0,5,5.0,4,5.0
Dr. Patrick F. O'Leary,5.0,4,5.0,5,5.0
Dr. Patrick F. O'Leary,2.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,5.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,2.5,1,1.0,1,1.0
Dr. Patrick F. O'Leary,2.75,5,5.0,5,5.0
Dr. Patrick F. O'Leary,2.25,5,4.0,5,5.0
Dr. Patrick F. O'Leary,3.0,2,1.0,1,4.0
Dr. Patrick F. O'Leary,5.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,4.5,2,1.0,2,5.0
Dr. Patrick F. O'Leary,1.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,2.25,1,1.0,1,5.0
Dr. Patrick F. O'Leary,4.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,4.75,5,4.0,5,5.0
Dr. Patrick F. O'Leary,2.25,2,2.0,2,3.0
Dr. Patrick F. O'Leary,4.75,1,1.0,1,1.0
Dr. Patrick F. O'Leary,5.0,5,5.0,5,5.0
Dr. Patrick F. O'Leary,4.5,0,2.0,5,5.0
Dr. Nabeel Y. Chaudhary,1.25,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,1.5,5,5.0,5,5.0
Dr. Shirin Peters,4.0,5,5.0,5,5.0
Dr. Shirin Peters,4.75,5,5.0,5,5.0
Dr. Shirin Peters,4.5,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,4.25,5,5.0,5,5.0
Dr. Shirin Peters,4.5,5,5.0,5,5.0
Dr. Shirin Peters,4.75,5,5.0,5,5.0
Dr. Shirin Peters,2.25,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,2.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,4.75,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,4.75,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,5.0,5,5.0,5,5.0
Dr. Shirin Peters,4.75,5,5.0,5,5.0
Dr. Shirin Peters,2.0,5,5.0,5,5.0
Dr. Shirin Peters,4.5,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,2.5,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,2.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,4.75,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,1.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,4,5.0,5,5.0
Dr. Jeffrey D. Fisher,4.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,0.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,4,5.0,5,5.0
Dr. Jeffrey D. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,0.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,1,1.0,1,1.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,1,5.0,1,3.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,0.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,2,5.0,4,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,4,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,0.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,3,4.0,1,1.0
Dr. Laura L. Fisher,5.0,3,5.0,3,3.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,4.75,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,1,4.0
Dr. Laura L. Fisher,0.0,1,2.0,3,3.0
Dr. Laura L. Fisher,5.0,4,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,2,3.0,2,3.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,0.0,3,5.0,2,2.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,5,5.0
Dr. Laura L. Fisher,5.0,5,5.0,3,2.0
Dr. Edward J. Greaney,5.0,4,5.0,5,5.0
Dr. Edward J. Greaney,5.0,4,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,3.0,2,2.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,0.0,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,4.0,4,4.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,1.0,5,5.0,5,5.0
Dr. Edward J. Greaney,2.5,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,5.0,5,5.0
Dr. Edward J. Greaney,4.0,3,4.0,4,4.0
Dr. Edward J. Greaney,5.0,4,4.0,5,5.0
Dr. Edward J. Greaney,0.0,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,4,5.0,5,5.0
Dr. Edward J. Greaney,5.0,4,4.0,5,5.0
Dr. Edward J. Greaney,5.0,5,5.0,5,5.0
Dr. Edward J. Greaney,4.75,5,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,5.0,5,5.0
Dr. Edward J. Greaney,5.0,2,5.0,5,5.0
Dr. Edward J. Greaney,5.0,3,4.0,5,5.0
Dr. Edward J. Greaney,5.0,2,5.0,5,5.0
Dr. Edward J. Greaney,0.0,0,5.0,5,5.0
Dr. Edward J. Greaney,5.0,0,5.0,5,5.0
Dr. Eric N. Lutsky,2.25,5,5.0,5,5.0
Dr. Eric N. Lutsky,3.5,5,5.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,3.75,5,5.0,5,5.0
Dr. Eric N. Lutsky,2.25,5,5.0,5,5.0
Dr. Eric N. Lutsky,0.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,4.75,5,5.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,2.5,5,4.0,5,5.0
Dr. Eric N. Lutsky,5.0,1,1.0,1,1.0
Dr. Eric N. Lutsky,5.0,4,3.0,5,5.0
Dr. Eric N. Lutsky,3.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,4.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,3.33,1,3.0,1,1.0
Dr. Eric N. Lutsky,0.0,5,4.0,5,5.0
Dr. Eric N. Lutsky,5.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,0.0,5,5.0,5,5.0
Dr. Eric N. Lutsky,4.75,5,5.0,5,5.0
Dr. Eric N. Lutsky,4.5,5,4.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,4.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,3.75,5,5.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,4.0,5,5.0
Dr. Slava Fuzayloff,0.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,4.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,5.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,4.5,5,5.0,5,5.0
Dr. Slava Fuzayloff,3.75,3,4.0,3,1.0
Dr. Slava Fuzayloff,4.5,4,4.0,5,5.0
Dr. Slava Fuzayloff,5.0,1,5.0,2,5.0
Dr. Slava Fuzayloff,4.75,5,5.0,5,5.0
Dr. Slava Fuzayloff,4.75,5,5.0,5,5.0
Dr. Slava Fuzayloff,0.0,5,5.0,5,5.0
Dr. Slava Fuzayloff,4.5,5,5.0,5,5.0
Dr. Daniel Goldin,5.0,4,5.0,5,5.0
Dr. Daniel Goldin,4.5,5,5.0,5,5.0
Dr. Daniel Goldin,4.25,5,5.0,5,5.0
Dr. Daniel Goldin,4.25,5,4.0,5,5.0
Dr. Daniel Goldin,4.25,5,4.0,5,5.0
Dr. Daniel Goldin,5.0,5,5.0,5,5.0
Dr. Daniel Goldin,5.0,5,5.0,4,5.0
Dr. Daniel Goldin,0.0,5,4.0,5,5.0
Dr. Daniel Goldin,5.0,5,5.0,5,5.0
Dr. Carmen D. Bosch,4.75,5,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,5,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,5,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,5,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,3,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,5,5.0,5,5.0
Dr. Carmen D. Bosch,5.0,4,4.0,5,5.0
Dr. Carmen D. Bosch,5.0,4,4.0,5,5.0
Dr. Howard M. Hertz,0.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,1,1.0,1,1.0
Dr. Howard M. Hertz,4.25,5,4.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,4.75,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,4.0,5,5.0
Dr. Howard M. Hertz,1.5,5,5.0,5,5.0
Dr. Howard M. Hertz,4.75,4,5.0,5,5.0
Dr. Howard M. Hertz,0.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,3.0,5,5.0
Dr. Howard M. Hertz,4.75,5,3.0,5,5.0
Dr. Howard M. Hertz,0.0,5,1.0,5,4.0
Dr. Howard M. Hertz,5.0,5,4.0,5,5.0
Dr. Howard M. Hertz,4.75,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,4,4.0,5,5.0
Dr. Howard M. Hertz,5.0,4,1.0,5,5.0
Dr. Howard M. Hertz,4.75,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,4,4.0,5,5.0
Dr. Howard M. Hertz,4.75,2,4.0,5,5.0
Dr. Howard M. Hertz,5.0,5,4.0,5,5.0
Dr. Howard M. Hertz,0.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,2.5,2,2.0,2,3.0
Dr. Howard M. Hertz,5.0,5,3.0,5,5.0
Dr. Howard M. Hertz,4.5,5,1.0,2,4.0
Dr. Howard M. Hertz,3.25,2,1.0,1,1.0
Dr. Howard M. Hertz,5.0,4,2.0,4,5.0
Dr. Howard M. Hertz,5.0,5,4.0,5,5.0
Dr. Howard M. Hertz,5.0,5,5.0,5,5.0
Dr. Howard M. Hertz,5.0,0,1.0,3,1.0
Dr. Howard M. Hertz,0.0,0,2.0,3,5.0
Dr. Howard M. Hertz,5.0,0,3.0,5,5.0
Dr. Howard M. Hertz,4.75,0,2.0,2,2.0
Dr. Alan A. Dechiario,5.0,5,5.0,5,5.0
Dr. Alan A. Dechiario,5.0,5,5.0,5,5.0
Dr. Alan A. Dechiario,4.75,5,5.0,5,5.0
Dr. Alan A. Dechiario,4.75,5,5.0,5,5.0
Dr. Alan A. Dechiario,5.0,5,5.0,5,5.0
Dr. Alan A. Dechiario,4.75,5,5.0,5,5.0
Dr. Alan A. Dechiario,4.75,5,5.0,5,5.0
Dr. Ron Palmon,5.0,5,5.0,5,5.0
Dr. Ron Palmon,5.0,5,5.0,5,5.0
Dr. Ron Palmon,5.0,5,5.0,5,5.0
Dr. Ron Palmon,5.0,5,5.0,5,5.0
Dr. Ron Palmon,5.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,5.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.5,5,3.0,5,1.0
Dr. Laszlo Retsagi,5.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.5,5,5.0,5,5.0
Dr. Laszlo Retsagi,0.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.5,5,5.0,5,5.0
Dr. Laszlo Retsagi,0.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,5.0,5,5.0,4,4.0
Dr. Laszlo Retsagi,5.0,4,5.0,3,3.0
Dr. Laszlo Retsagi,1.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.75,5,4.0,3,5.0
Dr. Laszlo Retsagi,5.0,4,5.0,5,5.0
Dr. Laszlo Retsagi,5.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.75,5,5.0,5,5.0
Dr. Laszlo Retsagi,5.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,0.0,5,5.0,5,5.0
Dr. Laszlo Retsagi,4.75,0,5.0,5,5.0
Dr. Laszlo Retsagi,5.0,0,4.0,5,5.0
Dr. Laszlo Retsagi,5.0,0,5.0,5,5.0
Dr. Joseph Mulvehill,5.0,5,5.0,5,5.0
