,Topic_Perc_Contrib,readability,richness,objectivity,Review Useful,text
7190,0.4289,7.39,90.92524201292466,0.4553571428571429,0,"['change', 'construction', 'owner', 'live', 'hardly', 'able', 'walk', 'ankle', 'replacement', 'debilitating', 'fall', 'severe', 'several', 'procedure', 'opt', 'replacement', 'decide', 'good', 'place', 'replacement', 'unique', 'case', 'go', 'length', 'obtain', 'far', 'back', 'replacement', 'obviously', 'well', 'prepared', 'consult', 'member', 'team', 'explain', 'possible', 'risk', 'complication', 'focus', 'manage', 'level', 'definitely', 'accomplish', 'experience', 'little', 'staff', 'professional', 'extremely', 'attentive', 'deep', 'respect', 'praise', 'ability', 'dedication']"
7191,0.3701,7.08,161.98533724340177,0.4936507936507937,0,"['other', 'say', 'extremely_knowledgeable', 'however', 'see', 'case', 'interesting', 'intellectual', 'puzzle', 'situation', 'impact', 'real', 'person', 'recovery', 'surgery', 'take', 'significantly', 'time', 'predict', 'crutch', 'feel', 'surgical', 'part', 'little', 'interest', 'get', 'back', 'live', 'function', 'way', 'push', 'referral', 'help', 'still', 'ankle', 'sure', 'surgeon', 'well', 'job', 'surgical', 'side', 'give', 'situation', 'feel', 'job', 'agree', 'surgery', 'beautifully', 'execute', 'neatest', 'scar', 'multiple', 'orthopedic', 'surgery', 'prepare', 'wait', 'schedule', 'appointment', 'time', 'frustrating', 'however', 'staff', 'lovely', 'professional']"
7192,0.411,6.24,69.29729729729729,0.3853921568627451,0,"['bear', 'problem', 'foot', 'ankle', 'describe', 'able', 'live', 'normal', 'tremendous', 'whenever', 'use', 'foot', 'see', 'good', 'doctor', 'tell', 'issue', 'inoperable', 'highly', 'rate', 'doctor', 'botch', 'surgery', 'already', 'horrible', 'foot', 'get', 'bad', 'day', 'day', 'fun', 'tip', 'tell', 'supposedly', 'good', 'world', 'command', 'premium', 'plead', 'case', 'seem', 'intrigue', 'diognosed', 'say', 'help', 'say', 'always', 'degree', 'relieve', 'surgery', 'call', 'successful', 'walk', 'mile', 'impossible', 'walk', 'odd', 'guy', 'outgoing', 'personality', 'care', 'less', 'know', 'stuff', 'doctor', 'fix', 'sstraight', 'point', 'give', 'cell_phone', 'number', 'ever', 'problem', 's', 'care', 'staff', 'post_op', 'visit', 'could', 'reccomend', 'highly', 'enough', 'unique', 'orthopedic', 'problem', 'fix', 'really', 'best']"
7193,0.3561,8.97,68.87294117647059,0.28825757575757593,0,"['choose', 'best', 'qualified', 'doctor', 'foot', 'surgery', 'lead', 'satisfied', 'outcome', 'outstanding', 'surgeon', 'correct', 'painful', 'foot', 'problem', 'restore', 'foot', 'normal', 'function', 'appearance', 'experience', 'entirely', 'positive', 'recommend', 'without_reservation']"
7194,0.367,6.61,108.00000000000004,0.15999999999999992,0,"['pay', 'good', 'formidable', 'skill', 'practical', 'pragmatic', 'extremely', 'thorough', 'forget', 'manner', 'good', 'nonsense', 'approach', 'surgery', 'take', 'summer', 'away', 'walk', 'happy', 'exquisite', 'job', 'term', 'scar', 'scar', 'stiche']"
7195,0.3666,7.38,78.86666666666669,0.44999999999999996,0,"['surgeon', 'absolutely', 'bedside_manor', 'recovery', 'indifferent', 'uncaring', 'time', 'go', 'follow', 'healing', 'take', 'much', 'longer', 'expect', 'feel', 'wish', 'away', 'bother', 'inhibit', 'recovery']"
7196,0.3966,7.7,96.768,0.13888888888888884,0,"['go', 'number', 'attend', 'excellent', 'diagnose', 'take', 'foot', 'pulse', 'read', 'fine', 'print', 'bone', 'reccomend', 'elegant', 'artistic', 'work', 'straight_forward', 'care', 'call', 'cell', 'answer', 'myriad', 'question', 'super', 'organize', 'button', 'staff', 'well', 'shoe', 'elegant']"
7197,0.3421,7.49,77.315,0.1499999999999999,0,"['addition', 'perhaps', 'revere', 'doctor', 'specialty', 'office', 'intelligently', 'recommend', 'find', 'effective', 'post', 'surgery', 'foot', 'surgery', 'return']"
7198,0.471,6.41,96.97444058641976,0.375,0,"['old', 'achille', 'injury', 'heal', 'well', 'rupture', 'ankle', 'try', 'custom', 'brace', 'doctor', 'help', 'foot', 'deform', 'bone', 'graft', 'transfer', 'ligament', 'repair', 'lengthening', 'achille', 'surgery', 'stay', 'recovery', 'difficult', 'painful', 'changing', 'however', 'tell', 'front', 'use', 'knee', 'cruiser', 'cam', 'boot', 'hardware', 'remove', 'plate', 'top', 'foot', 'painful', 'enough', 'get', 'walk', 'incredible', 'patient', 'care', 'worth', 'wait', 'pay']"
7199,0.38,7.94,89.59894736842105,0.28,0,"['far', 'exemplary', 'specialist', 'see', 'impecable', 'surgeon', 'staff', 'make', 'surgical', 'experience', 'well', 'problem', 'communicate', 'staff', 'phone', 'email', 'incredibly', 'prompt', 'assuring', 'experience', 'surprise', 'surgery', 'recoup', 'patient', 'interest', 'state', 'art', 'knowledgeable', 'honest', 'concerned', 'patient', 'whole', 'meticulous', 'assuring', 'question', 'answer', 'feel', 'available', 'need']"
7200,0.3661,11.68,123.47999999999988,0.30000000000000004,0,"['deland', 'artistic', 'genius', 'reconstruct', 'deteriorate', 'foot', 'complete', 'flexibility', 'reconstruct']"
7201,0.3839,11.83,108.416,0.3380952380952381,1,"['exceptional', 'difficult', 'complex', 'problem', 'solve', 'virtually', 'else', 'accomplish', 'ankle', 'replacement', 'professional', 'respect', 'enthusiastic', 'every_aspect', 'range', 'diagnosis', 'recovery', 'hospital', 'special', 'surgery', 'class', 'respect']"
7202,0.4065,6.91,95.57333333333334,0.41666666666666674,1,"['major', 'foot', 'surgery', 'hearing', 'review', 'long_wait', 'astronomical', 'cost', 'unbearable', 'problem', 'fix', 'bad', 'experience', 'impact', 'rest']"
7203,0.3695,6.41,66.88,1.0,1,"['broke', 'ankle', 'place', 'wait', 'hospital', 'surgery', 'tell', 'surgery', 'go', 'morning', 'afternoon', 'surgery', 'ever', 'go']"
7204,0.3391,7.31,101.63999999999999,0.5333333333333332,1,"['performed', 'surgery', 'leave', 'foot', 'professional', 'excellent', 'care', 'walk', 'best']"
7205,0.3593,6.27,77.00000000000003,0.75,1,"['happen', 'experience', 'doctor', 'toe', 'surgery', 'time', 'perfomre', 'syndactily', 'sew', 'little', 'toe', 'fourth', 'toe', 'together', 'tell', 'separate', 'occassion']"
7206,0.3342,6.66,50.57581395348836,0.1333333333333333,0,"['far', 'good', 'foot', 'surgeon', 'country', 'never', 'especially', 'podiatrist', 'keep', 'recommend']"
7207,0.4044,6.5,81.00000000000001,0.17500000000000004,1,"['brilliant', 'foot', 'problem', 'misdiagnose', 'know', 'wrong', 'foot', 'fix', 'long', 'complicated', 'surgery', 'thank', 'highly_recommend']"
7208,0.4021,11.07,111.99999999999991,0.0,1,"['perform', 'complicated', 'foot', 'reconstruction', 'include', 'transfer', 'adjust', 'bone', 'satifie', 'result', 'staff', 'hospital']"
7209,0.3758,9.35,50.54000000000001,0.33333333333333337,0,"['serious', 'foot', 'ankle', 'problem', 'bit', 'moody']"
7210,0.3578,7.29,112.36000000000004,0.42166666666666663,0,"['foremost', 'foot', 'ankle', 'perhaps', 'entire', 'world', 'surgery', 'doctor', 'never', 'hear', 'fix', 'previous', 'doctor', 'mistake', 'often', 'office', 'worth', 'wonderful', 'answer', 'question', 'happily']"
7211,0.3578,8.18,47.32000000000001,0.3999999999999999,0,"['good', 'foot', 'ankle', 'surgeon', 'people', 'fix', 'doctor', 'mistake']"
7212,0.3514,6.9,204.11999999999972,0.36944444444444446,0,"['listen', 'surgically', 'correct', 'problem', 'one', 'else', 'able', 'correct', 'go', 'love', 'take', 'problem', 'seriously']"
7213,0.3644,6.07,58.83500000000002,0.43333333333333335,0,"['excellent', 'take', 'time', 'really', 'conservatively', 'leave', 'surgery', 'truly', 'appreciate', 'surgery', 'phenomenal', 'job']"
7214,0.3735,8.0,105.00000000000003,0.50625,0,"['hurt', 'ankle', 'time', 'meet', 'already', 'see', 'doctor', 'actually', 'dedicate', 'full', 'recovery', 'pursue', 'different', 'treatment_option', 'include', 'injection', 'later', 'diagnostic', 'test', 'ultimately', 'land', 'surgery', 'disappointment', 'completely', 'free', 'thank', 'recommend', 'highly', 'enough']"
7215,0.3512,6.24,30.870000000000005,1.0,1,"['helpful', 'knowledgeable', 'talk', 'mind', 'explaining_thing', 'understand']"
7216,0.3973,7.05,62.54734592892487,0.27249999999999996,1,"['extremely', 'satisfied', 'foot', 'surgery', 'perform', 'severely', 'deform', 'foot', 'extremely', 'high', 'arch', 'college', 'athlete', 'play', 'priority', 'make', 'surgery', 'extremely', 'long', 'difficult', 'amazing_job', 'recovery', 'thankful', 'free', 'able', 'play', 'sport', 'highly_recommend', 'foot', 'problem']"
7217,0.345,8.08,20.0,0.0,1,"['excellent', 'care', 'doctor', 'surgery', 'perfect', 'tell', 'expect', 'point']"
7218,0.3939,11.09,33.879999999999995,0.5533333333333335,1,"['highly', 'knowledgeable', 'professional', 'respectful', 'highly_recommend']"
7219,0.3949,7.22,83.21333333333335,0.1166666666666667,0,"['issue', 'finally', 'get', 'answer', 'repair', 'ugly', 'damage', 'tendon', 'go', 'recuperation', 'long', 'necessary', 'always_available', 'need', 'town', 'still', 'attentive', 'staff', 'take', 'necessary', 'procedure', 'hope', 'never']"
7220,0.4077,7.95,65.84533884187378,0.6375,1,"['treat', 'partial', 'tear', 'professional', 'attentive', 'injury', 'misdiagnose', 'initially', 'doctor', 'quickly', 'get', 'proper', 'ray', 'treat', 'injury', 'correctly', 'listen', 'concern', 'trust', 'follow', 'medical', 'order', 'letter', 'recovery', 'excellent', 'sooner', 'think']"
7221,0.4314,7.04,71.85488800201344,0.4625,1,"['satisfactory', 'plaster', 'position', 'toe', 'erratic', 'plan', 'preform', 'surgery', 'area', 'correction', 'hold', 'due', 'continous', 'go', 'office', 'unrelated', 'emergency', 'rellater', 'due', 'twisting', 'ankle', 'ask', 'refuse', 'refer', 'available', 'refer', 'colleague', 'practice', 'leave', 'angry', 'assistant', 'call', 'tell', 'appointment', 'say', 'emergency']"
7222,0.5321,6.43,71.71500292862521,0.5357142857142857,0,"['tear', 'band', 'ligament', 'tear', 'severe', 'sprain', 'possible', 'fracture', 'spend', 'drive', 'waiting', 'give', 'help', 'negative', 'uncaring', 'review', 'bonescan', 'simple', 'time', 'basically', 'blow', 'send', 'case', 'write', 'medication', 'prescibe', 'send', 'chart', 'dissappointe', 'think', 'big', 'mistake']"
7223,0.3613,9.11,282.33333333333326,0.09999999999999998,0,"['spinal', 'laminectomy', 'surgery', 'perform', 'team', 'walk', 'freely', 'almost_completely', 'free', 'kill', 'narcotic', 'informative', 'doctor', 'relationship', 'excellent', 'office', 'staff', 'absolutely', 'recommend', 'fabulous']"
7224,0.3771,10.26,87.50000000000006,0.14,0,"['absolutely', 'excruciate', 'epidural', 'provide', 'relief', 'operate', 'vanish', 'magic', 'high', 'rating', 'possible']"
7225,0.3672,5.96,120.95999999999995,0.6333333333333333,0,"['dismissive', 'busy', 'offer', 'help', 'ask', 'little', 'factory', 'product', 'patient', 'surgery', 'fail', 'repeat']"
7226,0.3619,9.27,63.00000000000002,0.30000000000000004,0,"['save', 'skill', 'perform', 'complex', 'fusion', 'surgery', 'awesome']"
7227,0.3574,12.03,10.0,0.32499999999999996,0,"['detailed', 'orient', 'choice', 'good', 'option', 'patient']"
7228,0.4017,5.94,47.93854033290654,0.5824074074074075,0,"['surgery', 'longer', 'sit', 'long', 'enough', 'read', 'serious', 'book', 'walk', 'limit', 'exercise', 'rise', 'perform', 'laminectomy', 'disk', 'fusion', 'brilliant', 'surgery', 'less', 'surgery', 'largely', 'go', 'back', 'work', 'surgery', 'able', 'play', 'little', 'tennis', 'surgery', 'give', 'back']"
7229,0.3523,6.86,24.0,0.73,1,"['high', 'recommendation', 'give', 'back']"
7230,0.4106,8.19,94.09866666666666,0.4574074074074074,0,"['clearly', 'doctor', 'master', 'specialty', 'cultivate', 'field', 'thorough', 'professional', 'importantly', 'compassionate', 'need', 'patient', 'experience', 'office', 'extraordinary', 'cervical_spine', 'fusion', 'surgery', 'completely', 'go', 'staff', 'professional', 'courteous', 'attentive', 'medical', 'need', 'grateful']"
7231,0.3466,7.0,41.66666666666667,0.525,0,"['back', 'back', 'fusion', 'spinal', 'surgery', 'go', 'team', 'exceptional', 'professionalism', 'incredible']"
7232,0.3566,6.14,71.68,0.2875,0,"['time', 'come', 'go', 'never', 'reappear', 'able', 'walk', 'mile', 'stand', 'still', 'ever', 'never', 'take', 'free', 'immediately', 'operation']"
7233,0.4046,6.63,74.0,0.25,0,"['hand', 'grateful', 'terrible', 'trouble', 'result', 'fall', 'totally', 'lose', 'balance', 'hold', 'wall', 'need', 'cervical', 'neck', 'surgery', 'correct', 'balance', 'well', 'severe', 'stenosis', 'walk_without', 'free', 'staff', 'wonderful']"
7234,0.364,7.28,60.50153846153848,1.0,1,"['tell', 'need', 'fusion', 'figure', 'insurance', 'go', 'procedure', 'fusion', 'feel', 'doctor', 'want', 'perform', 'surgery', 'reason', 'money']"
7235,0.4064,7.09,103.75750000000002,0.30000000000000004,0,"['cage', 'still', 'free', 'never', 'realize', 'omnipresent', 'take', 'away', 'everyday', 'pass', 'limitation', 'think', 'forever', 'prayer', 'thank', 'come', 'additionally', 'sterling', 'support', 'staff', 'always', 'treat', 'compassion', 'efficiency']"
7236,0.3414,7.65,107.24275862068964,0.4633333333333334,0,"['wonderful', 'job', 'recently', 'felt_comfortable', 'secure', 'hand', 'treatment', 'accomplish', 'perform', 'surgery', 'correct', 'decompress', 'disc', 'region', 'previously', 'fuse', 'facility', 'visit', 'treatment', 'never', 'discuss', 'bad', 'mri', 'patient', 'customer', 'rathere', 'continue', 'seek', 'treatment', 'correct', 'condition', 'explain', 'detail', 'correct', 'problem', 'thank', 'doctor']"
7237,0.3558,6.71,47.320000000000036,1.0,1,"['appointment', 'staff', 'always', 'helpful', 'doctor']"
7238,0.3515,7.15,84.91594692211055,0.6166666666666667,0,"['cervical_fusion', 'surgery', 'see', 'several', 'doctor', 'include', 'management', 'ask', 'quality', 'talk', 'use', 'love', 'truly', 'believe', 'want', 'help', 'back', 'calm', 'manner', 'confidence', 'recommendation', 'surgery', 'make', 'decision', 'trouble', 'neck', 'greatly', 'appreciate', 'office', 'work', 'insurance_company', 'cooperative']"
7239,0.3638,8.18,47.32000000000001,0.16666666666666663,0,"['simply', 'good', 'surgery', 'discectomy', 'laminectomy', 'surgery', 'flawless', 'care', 'fantastic', 'still']"
7240,0.3628,5.79,64.736,0.16666666666666663,0,"['surgery', 'make', 'lucky', 'living', 'doctor', 'hand', 'renno']"
7241,0.3394,8.7,18.0,0.6166666666666667,0,"['consultation', 'sucessful', 'surgery', 'ask', 'competent', 'professional']"
7242,0.3711,5.46,112.0,0.20000000000000007,1,"['choose', 'well', 'doctor', 'surgical', 'hand', 'work', 'magic', 'spine', 'ever', 'grateful', 'skilled', 'staff', 'take', 'care', 'amazing', 'team', 'worry', 'hand']"
7243,0.3441,6.22,65.0,0.5,0,"['good', 'field', 'back', 'surgery', 'free', 'little', 'stiffiness', 'sometimes', 'walk', 'gym', 'bike', 'treadmill', 'highly_recommend', 'good']"
7244,0.3464,6.24,13.0,1.0,0,"['well', 'guy']"
7245,0.4261,7.65,84.12444444444442,0.050000000000000044,0,"['awesome', 'doctor', 'care', 'knowledgeable', 'thorough', 'fantastic', 'pas', 'staff', 'responsive', 'eager', 'assist', 'patient', 'well']"
7246,0.3588,8.18,25.0,0.7333333333333334,1,"['fortunate', 'perform', 'back', 'surgery', 'hero', 'professional']"
7247,0.3363,6.64,97.56444444444445,0.125,1,"['fortunate', 'extremely', 'complicated', 'surgery', 'perform', 'excellent', 'job', 'free', 'walk', 'spinal', 'surgery']"
7248,0.4114,7.42,78.85393258426966,0.49722222222222223,1,"['perform', 'spinal_stenosis', 'surgery', 'mother', 'last', 'summer', 'recommend', 'friend', 'follow', 'office', 'visit', 'pre', 'staff', 'professional', 'take', 'time', 'discuss', 'procedure', 'surgery', 'extremely', 'successful', 'mom', 'trouble', 'walk', 'climb', 'step', 'free', 'pull', 'weed', 'yard', 'appreciative', 'staff']"
7249,0.4354,8.64,111.54315789473688,0.4241666666666667,1,"['staff', 'help', 'survive', 'crippling', 'acute', 'remove', 'cyst', 'literally', 'crucial', 'spinal', 'nerve', 'better', 'immediately', 'begin', 'feel', 'leg', 'disappear', 'unrelated', 'serious', 'spinal', 'issue', 'former', 'dancer', 'athlete', 'gymnast', 'steadfastly', 'work', 'alternative', 'time', 'really', 'can', 'avoid', 'recommend', 'highly']"
7250,0.3797,6.34,45.17333333333334,0.30000000000000004,1,"['business', 'medicine', 'concern', 'patient', 'wise', 'elsewhere', 'wish', 'catch', 'earlier']"
7251,0.426,5.99,67.91064257028113,0.5900000000000001,1,"['go', 'sciatic', 'complete', 'get', 'steroid', 'shot', 'back', 'help', 'surgery', 'feel', 'unfortunately', 'disk', 'herniate', 'unable', 'walk', 'stand', 'go', 'back', 'suggest', 'fusion', 'go', 'surgery', 'free', 'yoga', 'class', 'flexibility', 'back', 'leg', 'better', 'ever', 'remember', 'surgery', 'whole', 'team', 'enough']"
7252,0.3748,8.48,85.26321088556242,0.4966666666666667,1,"['rating', 'regard', 'couple', 'level', 'revision', 'surgery', 'mine', 'considerably', 'involve', 'still', 'deal', 'believe', 'doctor', 'business', 'model', 'patient', 'care', 'priority', 'deal', 'office', 'doctor', 'credential', 'go', 'expect', 'least', 'care', 'doctor', 'staff', 'concern', 'financial', 'issue', 'business', 'instead', 'patient', 'believe', 'office', 'reset', 'priority', 'add', 'competent', 'business', 'staff', 'especially', 'bill', 'doctor', 'attention', 'belong', 'patient']"
7253,0.4244,6.99,93.06300592135904,0.4609523809523809,1,"['perform', 'fusion', 'suffer', 'period', 'surgeon', 'come', 'complicatoin', 'level', 'high', 'number', 'drug', 'alleviate', 'constant', 'excrutiating', 'sleep', 'unable', 'eat', 'properly', 'combine', 'become', 'extremely', 'depressed', 'fortunately', 'find', 'apprehensive', 'past_experience', 'however', 'reputation', 'hopefull', 'reassurance', 'give', 'surgery', 'minimal', 'narcotic', 'drug', 'truly', 'give']"
7254,0.3771,5.4,33.46328293736501,1.0,0,"['fusion', 'level', 'sport', 'participant', 'surgery', 'run', 'bowling', 'week', 'begin', 'suffer', 'debilitating', 'recover', 'back', 'bowling', 'say', 'still', 'touch', 'toe', 'else']"
7255,0.3883,6.83,111.0,0.55,0,"['revision', 'fusion', 'stay', 'hospital', 'surgery', 'make', 'take', 'away', 'fear', 'procedure', 'able', 'walk', 'come', 'home', 'minimal', 'pass', 'operation', 'complication', 'recovery', 'go', 'smoothly', 'able', 'walk', 'couple', 'block', 'start', 'therapy', 'soon', 'thank', 'leg', 'go', 'nurse', 'back', 'related', 'procedure']"
7256,0.372,7.5,69.8288888888889,0.5925925925925926,0,"['recurrent', 'degeneration', 'disc', 'diss', 'initially', 'worried', 'surgery', 'sure', 'help', 'result', 'first', 'surgery', 'place', 'visit', 'excellence', 'diagnosis', 'convince', 'grateful']"
7257,0.4132,6.45,98.7298578199052,0.34285714285714286,0,"['absolutely_fabulous', 'walk', 'drop', 'refererre', 'later', 'surgury', 'walk', 'normal', 'gym', 'weight', 'spin', 'run', 'sport', 'drill', 'use', 'successful', 'surgury', 'say', 'tell', 'dead', 'office', 'staff', 'wonderful', 'people', 'laminectamy', 'discectomy', 'referral', 'give', 'staff', 'wonderful', 'go', 'surgury', 'know', 'good', 'hand']"
7258,0.3617,11.36,11.0,0.125,1,"['excellent', 'surgeon', 'knowledge', 'willing', 'explain', 'alternative', 'approach']"
7259,0.4225,7.07,59.24800000000001,0.48,1,"['good', 'doctor', 'see', 'truly', 'dedicate', 'experienced', 'field', 'perform', 'reconstructive_surgery', 'back', 'excellent', 'job', 'staff', 'professional', 'highly_recommend']"
7260,0.4717,6.13,55.562851740128764,0.8,0,"['actually', 'rate', 'doctor', 'expertise', 'knowledge', 'never', 'see', 'appt', 'come', 'grandmother', 'drive', 'find', 'leave', 'however', 'traffic', 'tunnel', 'call', 'office', 'let', 'stuck', 'traffic', 'come', 'tunnel', 'keep', 'post', 'get', 'closer', 'call', 'office', 'away', 'top', 'receptionist', 'check', 'say', 'leave', 'wait', 'devastate', 'suffer', 'help', 'excite', 'hopefully', 'answer', 'wait', 'make', 'compassion', 'patience', 'real', 'waste', 'trip', 'turn', 'around']"
7261,0.4025,7.51,81.4468085106383,0.8083333333333333,1,"['avoid', 'use', 'insurance', 'pay', 'surgery', 'keep', 'agony', 'literally', 'year', 'insurer', 'dispute', 'multiple', 'claim', 'bill', 'keep', 'refer', 'decision', 'supervisor', 'name', 'keep', 'insist', 'pay', 'back', 'insurer', 'never', 'opt', 'doctor', 'competent', 'staff', 'decision', 'big']"
7262,0.3745,6.83,110.34327699457381,0.5468885281385282,1,"['much', 'hesitancy', 'finally', 'take', 'advice', 'dear', 'friend', 'make', 'appointment', 'certainly', 'thankful', 'diagnose', 'kyphoscoliosis', 'extremely', 'thorough', 'ordering', 'xray', 'preoperative', 'consultation', 'much', 'gather', 'medical', 'information', 'result', 'indicate', 'sugery', 'surgery', 'involve', 'fusion', 'perform', 'spinal', 'sugery', 'correct', 'bed', 'can', 'enough', 'peson', 'extremely', 'feel', 'give', 'whole', 'new', 'live', 'enjoy', 'simple', 'never', 'seem', 'sufficient', 'office', 'staff', 'professional', 'care', 'last', 'least', 'always', 'make', 'readily_available', 'address', 'concern']"
7263,0.4166,6.62,86.50558659217877,0.5291666666666666,1,"['good', 'surgeon', 'rod', 'laminectomy', 'pelvic', 'fixation', 'feel', 'better', 'give', 'ability', 'pick', 'grandchild', 'treat', 'ith', 'kindness', 'care', 'entire', 'hospital', 'stay', 'age', 'afraid', 'old', 'back', 'repair', 'drmccance']"
7264,0.4235,5.37,66.0,0.5444444444444445,1,"['doctor', 'rush', 'appointment', 'late', 'learn', 'patient', 'money', 'surgery', 'send', 'appointment', 'bad', 'doctor', 'experience', 'charge', 'appointment', 'worth']"
7265,0.3913,8.03,90.36969696969697,0.21590909090909094,1,"['walk', 'due', 'perform', 'brilliant', 'surgery', 'walk', 'free', 'extraordinary', 'surgeon', 'care', 'compassionate', 'dedicated', 'individual', 'care', 'patient', 'cure', 'spend', 'hour', 'husband', 'go', 'exactly', 'surgery', 'go', 'perform', 'avail', 'careful', 'post_op', 'exam', 'post_op', 'exam', 'amazing', 'staff', 'dedicate', 'hardworking', 'always', 'courteous', 'kind', 'shall', 'restore', 'lease', 'give', 'forever', 'highly_recommend', 'suffer', 'spinal', 'cervical', 'ailment', 'extraordinary']"
7266,0.4686,6.24,64.12204007285975,0.625,1,"['staff', 'tell', 'accept', 'insurance', 'get', 'huge', 'bill', 'complain', 'tell', 'network', 'cover', 'cost', 'discuss', 'network', 'insurance', 'doctor', 'thorough', 'detailed', 'end', 'research', 'tell', 'rush', 'appointment', 'tell', 'back', 'follow', 'call', 'ray', 'back', 'lost', 'orignal', 'staff', 'claim', 'never', 'ray', 'definitely', 'headache', 'worth', 'avoid']"
7267,0.4275,6.52,93.61395997492333,0.5418181818181818,1,"['cure', 'longstande', 'back', 'fail', 'surgery', 'different', 'surgeon', 'almost', 'resign', 'fact', 'rest', 'decide', 'time', 'search', 'good', 'meet', 'prominent', 'physician', 'recommend', 'highly', 'immediately', 'feel', 'understand', 'care', 'safe', 'medical', 'test', 'prove', 'candidate', 'come', 'conclusion', 'surgery', 'way', 'option', 'weigh', 'operate', 'disc', 'lose', 'much', 'flexibility', 'work', 'disc', 'surgery', 'enough', 'relief', 'conclusion', 'disc', 'sufficient', 'graft', 'surgery', 'completely', 'free', 'almost', 'month', 'stop', 'medication', 'surgery', 'resumed_normal', 'relief']"
7268,0.3524,5.58,85.17600000000002,0.6,0,"['save', 'recommend', 'need', 'spine', 'surgery', 'back', 'completely', 'free', 'operation', 'go', 'doctor']"
7269,0.3732,8.24,84.12444444444442,0.375,1,"['wonderful', 'job', 'lamin', 'ectomy', 'removal', 'prior', 'surgery', 'chronic', 'end', 'rope', 'support', 'staff', 'generally', 'efficient', 'wonderfully']"
7270,0.376,6.57,95.57333333333334,0.3111111111111112,0,"['desperately', 'try', 'spine', 'doctor', 'seem', 'last', 'entry', 'write', 'person', 'difficult', 'trust', 'comment']"
7271,0.3496,8.01,71.68,0.35,1,"['fully_recovere', 'short', 'period', 'time', 'staff', 'excellent', 'phase', 'process']"
7272,0.3641,7.33,67.29411764705884,0.5541666666666667,1,"['fine', 'physician', 'explain', 'regard', 'spine', 'surgery', 'clear', 'language', 'respect', 'fear', 'care', 'post_operative', 'period', 'surgery', 'success', 'upright', 'painfree', 'support', 'staff', 'helpful', 'caring', 'kind', 'consideration']"
7273,0.3526,6.98,68.0,0.5,1,"['recommend', 'staff', 'year', 'know', 'go', 'quick', 'send', 'appropriate', 'diagnostic', 'study', 'determine', 'relieve', 'know', 'surgeon', 'decide', 'proceed', 'surgery']"
7274,0.3599,6.84,84.00000000000003,0.0,0,"['support', 'team', 'wonderful', 'crippling', 'nerve', 'refer', 'office', 'recommend']"
7275,0.3444,9.77,46.239999999999995,0.5484848484848486,1,"['remarkably', 'available', 'decide', 'treatment', 'pursue', 'phone', 'weekend', 'new', 'patient', 'advice', 'thorough', 'thoughtful', 'feel']"
7276,0.4076,7.68,134.23958333333331,0.375,1,"['willing', 'challenging', 'lumbar', 'revision', 'surgery', 'prove', 'exceptionally', 'capable', 'overcoming', 'challenge', 'remarkable', 'result', 'original', 'lumbar', 'surgery', 'perform', 'specialist', 'orthopedic', 'hospital', 'result', 'quite', 'poor', 'degrade', 'time', 'include', 'fusion', 'failure', 'discover', 'time', 'meet', 'barely_walk', 'extremely', 'thorough', 'work', 'equally', 'meticulous', 'perform', 'lengthy', 'complex', 'revision', 'surgery', 'full', 'instrumentation', 'vertebral', 'level', 'thrill', 'result', 'free', 'med', 'free', 'time', 'stand', 'straight', 'walk', 'tall', 'feeling', 'quite', 'bless', 'give', 'invaluable', 'gift', 'always', 'grateful']"
7277,0.3562,6.41,77.0,0.6699999999999999,1,"['happen', 'work', 'good', 'surgeon', 'ever_met', 'have', 'surgery', 'care', 'recommene', 'several', 'friend', 'thank', 'finally', 'back', 'full', 'surgeon', 'hospital', 'none', 'compare', 'care', 'professionalism', 'staff', 'recommend', 'highly', 'enough']"
7278,0.3391,6.79,74.088,0.45000000000000007,0,"['exceptional', 'doctor', 'knowledgeable', 'clearly_explained', 'option', 'knew_exactly', 'expect', 'surgery', 'play', 'guess', 'game', 'scar', 'straight', 'staff', 'excellent', 'always', 'receive', 'back', 'day', 'friendly']"
7279,0.3975,10.52,152.46000000000015,0.44999999999999996,0,"['twice', 'restore', 'quality', 'exceptionally', 'care', 'professional', 'receive', 'support', 'office', 'staff']"
7280,0.4101,8.68,81.00000000000001,0.19999999999999996,0,"['extremely', 'late', 'awful', 'rush', 'appt', 'tell', 'take', 'insurance', 'realize', 'need', 'network', 'pay', 'pocket', 'charge', 'pay', 'end']"
7281,0.5596,7.88,73.37630443206264,0.6685185185185185,0,"['primary', 'doctor', 'refer', 'instead', 'concenterate', 'objective', 'datum', 'mri', 'curious', 'sue', 'back', 'injury', 'think', 'try', 'money', 'unable', 'back', 'problem', 'correctly', 'tell', 'doctor', 'case', 'injury', 'inform', 'primary', 'doctor', 'send', 'anymore', 'meanwhile', 'excruciate', 'leg', 'clearly', 'report', 'disc_herniation', 'disc', 'degeneration', 'consultation', 'waste', 'time', 'money']"
7282,0.3758,8.04,120.95999999999995,0.35,1,"['terrific', 'experience', 'professional', 'friendly', 'time', 'tremendous']"
7283,0.3517,7.27,101.07999999999991,0.1333333333333333,1,"['always', 'feel', 'confident', 'amazing', 'staff', 'continue', 'recommend', 'people']"
7284,0.3526,11.1,9.0,0.6166666666666667,1,"['experience', 'super', 'professional', 'thrill', 'result']"
